,total_profit,algorithm,nbr_func,its,seed,elitism_enum,crossover,selection,popsize,tsize,pmut,zero_prob
268,25529,GA,int_nbr_one_day,10000,1,25,uniform_crossover,tournament_select,200,25,0.01,0.1
269,25529,GA,int_nbr_one_day,10000,1,25,uniform_crossover,tournament_select,200,25,0.01,0.5
270,27393,GA,int_nbr_one_day,10000,1,25,uniform_crossover,tournament_select,200,5,0.05,0.1
271,27426,GA,int_nbr_one_day,10000,1,25,uniform_crossover,tournament_select,200,5,0.05,0.5
272,27251,GA,int_nbr_one_day,10000,1,25,uniform_crossover,tournament_select,200,10,0.05,0.1
273,27288,GA,int_nbr_one_day,10000,1,25,uniform_crossover,tournament_select,200,10,0.05,0.5
274,26470,GA,int_nbr_one_day,10000,1,25,uniform_crossover,tournament_select,200,25,0.05,0.1
275,26499,GA,int_nbr_one_day,10000,1,25,uniform_crossover,tournament_select,200,25,0.05,0.5
276,26376,GA,int_nbr_one_day,10000,1,50,uniform_crossover,tournament_select,200,5,0.01,0.1
277,26334,GA,int_nbr_one_day,10000,1,50,uniform_crossover,tournament_select,200,5,0.01,0.5
278,26585,GA,int_nbr_one_day,10000,1,50,uniform_crossover,tournament_select,200,10,0.01,0.1
279,26616,GA,int_nbr_one_day,10000,1,50,uniform_crossover,tournament_select,200,10,0.01,0.5
280,25960,GA,int_nbr_one_day,10000,1,50,uniform_crossover,tournament_select,200,25,0.01,0.1
281,25960,GA,int_nbr_one_day,10000,1,50,uniform_crossover,tournament_select,200,25,0.01,0.5
282,27312,GA,int_nbr_one_day,10000,1,50,uniform_crossover,tournament_select,200,5,0.05,0.1
283,27024,GA,int_nbr_one_day,10000,1,50,uniform_crossover,tournament_select,200,5,0.05,0.5
284,27154,GA,int_nbr_one_day,10000,1,50,uniform_crossover,tournament_select,200,10,0.05,0.1
285,26965,GA,int_nbr_one_day,10000,1,50,uniform_crossover,tournament_select,200,10,0.05,0.5
286,26166,GA,int_nbr_one_day,10000,1,50,uniform_crossover,tournament_select,200,25,0.05,0.1
287,25997,GA,int_nbr_one_day,10000,1,50,uniform_crossover,tournament_select,200,25,0.05,0.5
288,26868,GA,int_nbr_one_day,10000,1,100,uniform_crossover,tournament_select,200,5,0.01,0.1
289,26889,GA,int_nbr_one_day,10000,1,100,uniform_crossover,tournament_select,200,5,0.01,0.5
290,25725,GA,int_nbr_one_day,10000,1,100,uniform_crossover,tournament_select,200,10,0.01,0.1
291,25796,GA,int_nbr_one_day,10000,1,100,uniform_crossover,tournament_select,200,10,0.01,0.5
292,25393,GA,int_nbr_one_day,10000,1,100,uniform_crossover,tournament_select,200,25,0.01,0.1
293,25397,GA,int_nbr_one_day,10000,1,100,uniform_crossover,tournament_select,200,25,0.01,0.5
294,26808,GA,int_nbr_one_day,10000,1,100,uniform_crossover,tournament_select,200,5,0.05,0.1
295,26948,GA,int_nbr_one_day,10000,1,100,uniform_crossover,tournament_select,200,5,0.05,0.5
296,26544,GA,int_nbr_one_day,10000,1,100,uniform_crossover,tournament_select,200,10,0.05,0.1
297,26217,GA,int_nbr_one_day,10000,1,100,uniform_crossover,tournament_select,200,10,0.05,0.5
298,25778,GA,int_nbr_one_day,10000,1,100,uniform_crossover,tournament_select,200,25,0.05,0.1
299,26220,GA,int_nbr_one_day,10000,1,100,uniform_crossover,tournament_select,200,25,0.05,0.5
300,26900,GA,int_nbr_one_day,10000,1,5,uniform_crossover,tournament_select,500,5,0.01,0.1
301,27111,GA,int_nbr_one_day,10000,1,5,uniform_crossover,tournament_select,500,5,0.01,0.5
302,27610,GA,int_nbr_one_day,10000,1,5,uniform_crossover,tournament_select,500,10,0.01,0.1
303,27720,GA,int_nbr_one_day,10000,1,5,uniform_crossover,tournament_select,500,10,0.01,0.5
304,27152,GA,int_nbr_one_day,10000,1,5,uniform_crossover,tournament_select,500,25,0.01,0.1
305,27365,GA,int_nbr_one_day,10000,1,5,uniform_crossover,tournament_select,500,25,0.01,0.5
306,27274,GA,int_nbr_one_day,10000,1,5,uniform_crossover,tournament_select,500,5,0.05,0.1
307,27232,GA,int_nbr_one_day,10000,1,5,uniform_crossover,tournament_select,500,5,0.05,0.5
308,26866,GA,int_nbr_one_day,10000,1,5,uniform_crossover,tournament_select,500,10,0.05,0.1
309,27271,GA,int_nbr_one_day,10000,1,5,uniform_crossover,tournament_select,500,10,0.05,0.5
310,27537,GA,int_nbr_one_day,10000,1,5,uniform_crossover,tournament_select,500,25,0.05,0.1
311,27615,GA,int_nbr_one_day,10000,1,5,uniform_crossover,tournament_select,500,25,0.05,0.5
312,27263,GA,int_nbr_one_day,10000,1,10,uniform_crossover,tournament_select,500,5,0.01,0.1
313,26980,GA,int_nbr_one_day,10000,1,10,uniform_crossover,tournament_select,500,5,0.01,0.5
314,27440,GA,int_nbr_one_day,10000,1,10,uniform_crossover,tournament_select,500,10,0.01,0.1
315,27440,GA,int_nbr_one_day,10000,1,10,uniform_crossover,tournament_select,500,10,0.01,0.5
316,27295,GA,int_nbr_one_day,10000,1,10,uniform_crossover,tournament_select,500,25,0.01,0.1
317,27295,GA,int_nbr_one_day,10000,1,10,uniform_crossover,tournament_select,500,25,0.01,0.5
318,26823,GA,int_nbr_one_day,10000,1,10,uniform_crossover,tournament_select,500,5,0.05,0.1
319,26967,GA,int_nbr_one_day,10000,1,10,uniform_crossover,tournament_select,500,5,0.05,0.5
320,27329,GA,int_nbr_one_day,10000,1,10,uniform_crossover,tournament_select,500,10,0.05,0.1
321,27400,GA,int_nbr_one_day,10000,1,10,uniform_crossover,tournament_select,500,10,0.05,0.5
322,27509,GA,int_nbr_one_day,10000,1,10,uniform_crossover,tournament_select,500,25,0.05,0.1
323,27571,GA,int_nbr_one_day,10000,1,10,uniform_crossover,tournament_select,500,25,0.05,0.5
324,26967,GA,int_nbr_one_day,10000,1,25,uniform_crossover,tournament_select,500,5,0.01,0.1
325,26990,GA,int_nbr_one_day,10000,1,25,uniform_crossover,tournament_select,500,5,0.01,0.5
326,27312,GA,int_nbr_one_day,10000,1,25,uniform_crossover,tournament_select,500,10,0.01,0.1
327,27312,GA,int_nbr_one_day,10000,1,25,uniform_crossover,tournament_select,500,10,0.01,0.5
328,26964,GA,int_nbr_one_day,10000,1,25,uniform_crossover,tournament_select,500,25,0.01,0.1
329,26964,GA,int_nbr_one_day,10000,1,25,uniform_crossover,tournament_select,500,25,0.01,0.5
330,27086,GA,int_nbr_one_day,10000,1,25,uniform_crossover,tournament_select,500,5,0.05,0.1
331,26996,GA,int_nbr_one_day,10000,1,25,uniform_crossover,tournament_select,500,5,0.05,0.5
332,27601,GA,int_nbr_one_day,10000,1,25,uniform_crossover,tournament_select,500,10,0.05,0.1
333,27328,GA,int_nbr_one_day,10000,1,25,uniform_crossover,tournament_select,500,10,0.05,0.5
334,27198,GA,int_nbr_one_day,10000,1,25,uniform_crossover,tournament_select,500,25,0.05,0.1
335,27140,GA,int_nbr_one_day,10000,1,25,uniform_crossover,tournament_select,500,25,0.05,0.5
336,27082,GA,int_nbr_one_day,10000,1,50,uniform_crossover,tournament_select,500,5,0.01,0.1
337,27008,GA,int_nbr_one_day,10000,1,50,uniform_crossover,tournament_select,500,5,0.01,0.5
338,27393,GA,int_nbr_one_day,10000,1,50,uniform_crossover,tournament_select,500,10,0.01,0.1
339,27393,GA,int_nbr_one_day,10000,1,50,uniform_crossover,tournament_select,500,10,0.01,0.5
340,27035,GA,int_nbr_one_day,10000,1,50,uniform_crossover,tournament_select,500,25,0.01,0.1
341,27035,GA,int_nbr_one_day,10000,1,50,uniform_crossover,tournament_select,500,25,0.01,0.5
342,27078,GA,int_nbr_one_day,10000,1,50,uniform_crossover,tournament_select,500,5,0.05,0.1
343,26783,GA,int_nbr_one_day,10000,1,50,uniform_crossover,tournament_select,500,5,0.05,0.5
344,27641,GA,int_nbr_one_day,10000,1,50,uniform_crossover,tournament_select,500,10,0.05,0.1
345,27521,GA,int_nbr_one_day,10000,1,50,uniform_crossover,tournament_select,500,10,0.05,0.5
346,27128,GA,int_nbr_one_day,10000,1,50,uniform_crossover,tournament_select,500,25,0.05,0.1
347,27005,GA,int_nbr_one_day,10000,1,50,uniform_crossover,tournament_select,500,25,0.05,0.5
348,26615,GA,int_nbr_one_day,10000,1,100,uniform_crossover,tournament_select,500,5,0.01,0.1
349,26564,GA,int_nbr_one_day,10000,1,100,uniform_crossover,tournament_select,500,5,0.01,0.5
350,26818,GA,int_nbr_one_day,10000,1,100,uniform_crossover,tournament_select,500,10,0.01,0.1
351,26874,GA,int_nbr_one_day,10000,1,100,uniform_crossover,tournament_select,500,10,0.01,0.5
352,27025,GA,int_nbr_one_day,10000,1,100,uniform_crossover,tournament_select,500,25,0.01,0.1
353,26840,GA,int_nbr_one_day,10000,1,100,uniform_crossover,tournament_select,500,25,0.01,0.5
354,26938,GA,int_nbr_one_day,10000,1,100,uniform_crossover,tournament_select,500,5,0.05,0.1
355,27120,GA,int_nbr_one_day,10000,1,100,uniform_crossover,tournament_select,500,5,0.05,0.5
356,27322,GA,int_nbr_one_day,10000,1,100,uniform_crossover,tournament_select,500,10,0.05,0.1
357,27429,GA,int_nbr_one_day,10000,1,100,uniform_crossover,tournament_select,500,10,0.05,0.5
358,27043,GA,int_nbr_one_day,10000,1,100,uniform_crossover,tournament_select,500,25,0.05,0.1
359,26961,GA,int_nbr_one_day,10000,1,100,uniform_crossover,tournament_select,500,25,0.05,0.5
360,26272,GA,int_nbr_one_day,10000,2,5,uniform_crossover,tournament_select,100,5,0.01,0.1
361,26272,GA,int_nbr_one_day,10000,2,5,uniform_crossover,tournament_select,100,5,0.01,0.5
362,25375,GA,int_nbr_one_day,10000,2,5,uniform_crossover,tournament_select,100,10,0.01,0.1
363,25396,GA,int_nbr_one_day,10000,2,5,uniform_crossover,tournament_select,100,10,0.01,0.5
364,24903,GA,int_nbr_one_day,10000,2,5,uniform_crossover,tournament_select,100,25,0.01,0.1
365,24906,GA,int_nbr_one_day,10000,2,5,uniform_crossover,tournament_select,100,25,0.01,0.5
366,27226,GA,int_nbr_one_day,10000,2,5,uniform_crossover,tournament_select,100,5,0.05,0.1
367,27126,GA,int_nbr_one_day,10000,2,5,uniform_crossover,tournament_select,100,5,0.05,0.5
368,25745,GA,int_nbr_one_day,10000,2,5,uniform_crossover,tournament_select,100,10,0.05,0.1
369,25899,GA,int_nbr_one_day,10000,2,5,uniform_crossover,tournament_select,100,10,0.05,0.5
370,25258,GA,int_nbr_one_day,10000,2,5,uniform_crossover,tournament_select,100,25,0.05,0.1
371,25349,GA,int_nbr_one_day,10000,2,5,uniform_crossover,tournament_select,100,25,0.05,0.5
372,26419,GA,int_nbr_one_day,10000,2,10,uniform_crossover,tournament_select,100,5,0.01,0.1
373,26419,GA,int_nbr_one_day,10000,2,10,uniform_crossover,tournament_select,100,5,0.01,0.5
374,26019,GA,int_nbr_one_day,10000,2,10,uniform_crossover,tournament_select,100,10,0.01,0.1
375,26017,GA,int_nbr_one_day,10000,2,10,uniform_crossover,tournament_select,100,10,0.01,0.5
376,25119,GA,int_nbr_one_day,10000,2,10,uniform_crossover,tournament_select,100,25,0.01,0.1
377,25129,GA,int_nbr_one_day,10000,2,10,uniform_crossover,tournament_select,100,25,0.01,0.5
378,26675,GA,int_nbr_one_day,10000,2,10,uniform_crossover,tournament_select,100,5,0.05,0.1
379,26684,GA,int_nbr_one_day,10000,2,10,uniform_crossover,tournament_select,100,5,0.05,0.5
380,25634,GA,int_nbr_one_day,10000,2,10,uniform_crossover,tournament_select,100,10,0.05,0.1
381,25879,GA,int_nbr_one_day,10000,2,10,uniform_crossover,tournament_select,100,10,0.05,0.5
382,25678,GA,int_nbr_one_day,10000,2,10,uniform_crossover,tournament_select,100,25,0.05,0.1
383,25848,GA,int_nbr_one_day,10000,2,10,uniform_crossover,tournament_select,100,25,0.05,0.5
384,25677,GA,int_nbr_one_day,10000,2,25,uniform_crossover,tournament_select,100,5,0.01,0.1
385,25721,GA,int_nbr_one_day,10000,2,25,uniform_crossover,tournament_select,100,5,0.01,0.5
386,25444,GA,int_nbr_one_day,10000,2,25,uniform_crossover,tournament_select,100,10,0.01,0.1
387,25444,GA,int_nbr_one_day,10000,2,25,uniform_crossover,tournament_select,100,10,0.01,0.5
388,24701,GA,int_nbr_one_day,10000,2,25,uniform_crossover,tournament_select,100,25,0.01,0.1
389,24673,GA,int_nbr_one_day,10000,2,25,uniform_crossover,tournament_select,100,25,0.01,0.5
390,26343,GA,int_nbr_one_day,10000,2,25,uniform_crossover,tournament_select,100,5,0.05,0.1
391,26834,GA,int_nbr_one_day,10000,2,25,uniform_crossover,tournament_select,100,5,0.05,0.5
392,25670,GA,int_nbr_one_day,10000,2,25,uniform_crossover,tournament_select,100,10,0.05,0.1
393,25807,GA,int_nbr_one_day,10000,2,25,uniform_crossover,tournament_select,100,10,0.05,0.5
394,25751,GA,int_nbr_one_day,10000,2,25,uniform_crossover,tournament_select,100,25,0.05,0.1
395,25641,GA,int_nbr_one_day,10000,2,25,uniform_crossover,tournament_select,100,25,0.05,0.5
396,25996,GA,int_nbr_one_day,10000,2,50,uniform_crossover,tournament_select,100,5,0.01,0.1
397,26243,GA,int_nbr_one_day,10000,2,50,uniform_crossover,tournament_select,100,5,0.01,0.5
398,25135,GA,int_nbr_one_day,10000,2,50,uniform_crossover,tournament_select,100,10,0.01,0.1
399,25135,GA,int_nbr_one_day,10000,2,50,uniform_crossover,tournament_select,100,10,0.01,0.5
400,23979,GA,int_nbr_one_day,10000,2,50,uniform_crossover,tournament_select,100,25,0.01,0.1
401,24049,GA,int_nbr_one_day,10000,2,50,uniform_crossover,tournament_select,100,25,0.01,0.5
402,26174,GA,int_nbr_one_day,10000,2,50,uniform_crossover,tournament_select,100,5,0.05,0.1
403,26258,GA,int_nbr_one_day,10000,2,50,uniform_crossover,tournament_select,100,5,0.05,0.5
404,25899,GA,int_nbr_one_day,10000,2,50,uniform_crossover,tournament_select,100,10,0.05,0.1
405,26022,GA,int_nbr_one_day,10000,2,50,uniform_crossover,tournament_select,100,10,0.05,0.5
406,25197,GA,int_nbr_one_day,10000,2,50,uniform_crossover,tournament_select,100,25,0.05,0.1
407,25506,GA,int_nbr_one_day,10000,2,50,uniform_crossover,tournament_select,100,25,0.05,0.5
408,19227,GA,int_nbr_one_day,10000,2,100,uniform_crossover,tournament_select,100,5,0.01,0.1
409,21889,GA,int_nbr_one_day,10000,2,100,uniform_crossover,tournament_select,100,5,0.01,0.5
410,19594,GA,int_nbr_one_day,10000,2,100,uniform_crossover,tournament_select,100,10,0.01,0.1
411,21796,GA,int_nbr_one_day,10000,2,100,uniform_crossover,tournament_select,100,10,0.01,0.5
412,17913,GA,int_nbr_one_day,10000,2,100,uniform_crossover,tournament_select,100,25,0.01,0.1
413,17913,GA,int_nbr_one_day,10000,2,100,uniform_crossover,tournament_select,100,25,0.01,0.5
414,20599,GA,int_nbr_one_day,10000,2,100,uniform_crossover,tournament_select,100,5,0.05,0.1
415,20118,GA,int_nbr_one_day,10000,2,100,uniform_crossover,tournament_select,100,5,0.05,0.5
416,23012,GA,int_nbr_one_day,10000,2,100,uniform_crossover,tournament_select,100,10,0.05,0.1
417,21874,GA,int_nbr_one_day,10000,2,100,uniform_crossover,tournament_select,100,10,0.05,0.5
418,19611,GA,int_nbr_one_day,10000,2,100,uniform_crossover,tournament_select,100,25,0.05,0.1
419,22290,GA,int_nbr_one_day,10000,2,100,uniform_crossover,tournament_select,100,25,0.05,0.5
420,27059,GA,int_nbr_one_day,10000,2,5,uniform_crossover,tournament_select,200,5,0.01,0.1
421,27082,GA,int_nbr_one_day,10000,2,5,uniform_crossover,tournament_select,200,5,0.01,0.5
422,26712,GA,int_nbr_one_day,10000,2,5,uniform_crossover,tournament_select,200,10,0.01,0.1
423,26746,GA,int_nbr_one_day,10000,2,5,uniform_crossover,tournament_select,200,10,0.01,0.5
424,25471,GA,int_nbr_one_day,10000,2,5,uniform_crossover,tournament_select,200,25,0.01,0.1
425,25471,GA,int_nbr_one_day,10000,2,5,uniform_crossover,tournament_select,200,25,0.01,0.5
426,27587,GA,int_nbr_one_day,10000,2,5,uniform_crossover,tournament_select,200,5,0.05,0.1
427,27541,GA,int_nbr_one_day,10000,2,5,uniform_crossover,tournament_select,200,5,0.05,0.5
428,27190,GA,int_nbr_one_day,10000,2,5,uniform_crossover,tournament_select,200,10,0.05,0.1
429,27127,GA,int_nbr_one_day,10000,2,5,uniform_crossover,tournament_select,200,10,0.05,0.5
430,26741,GA,int_nbr_one_day,10000,2,5,uniform_crossover,tournament_select,200,25,0.05,0.1
431,26685,GA,int_nbr_one_day,10000,2,5,uniform_crossover,tournament_select,200,25,0.05,0.5
432,27489,GA,int_nbr_one_day,10000,2,10,uniform_crossover,tournament_select,200,5,0.01,0.1
433,27525,GA,int_nbr_one_day,10000,2,10,uniform_crossover,tournament_select,200,5,0.01,0.5
434,25868,GA,int_nbr_one_day,10000,2,10,uniform_crossover,tournament_select,200,10,0.01,0.1
435,26013,GA,int_nbr_one_day,10000,2,10,uniform_crossover,tournament_select,200,10,0.01,0.5
436,25954,GA,int_nbr_one_day,10000,2,10,uniform_crossover,tournament_select,200,25,0.01,0.1
437,25954,GA,int_nbr_one_day,10000,2,10,uniform_crossover,tournament_select,200,25,0.01,0.5
438,27402,GA,int_nbr_one_day,10000,2,10,uniform_crossover,tournament_select,200,5,0.05,0.1
439,27491,GA,int_nbr_one_day,10000,2,10,uniform_crossover,tournament_select,200,5,0.05,0.5
440,27221,GA,int_nbr_one_day,10000,2,10,uniform_crossover,tournament_select,200,10,0.05,0.1
441,27219,GA,int_nbr_one_day,10000,2,10,uniform_crossover,tournament_select,200,10,0.05,0.5
442,25902,GA,int_nbr_one_day,10000,2,10,uniform_crossover,tournament_select,200,25,0.05,0.1
443,25847,GA,int_nbr_one_day,10000,2,10,uniform_crossover,tournament_select,200,25,0.05,0.5
444,27393,GA,int_nbr_one_day,10000,2,25,uniform_crossover,tournament_select,200,5,0.01,0.1
445,27409,GA,int_nbr_one_day,10000,2,25,uniform_crossover,tournament_select,200,5,0.01,0.5
446,26238,GA,int_nbr_one_day,10000,2,25,uniform_crossover,tournament_select,200,10,0.01,0.1
447,26238,GA,int_nbr_one_day,10000,2,25,uniform_crossover,tournament_select,200,10,0.01,0.5
448,26121,GA,int_nbr_one_day,10000,2,25,uniform_crossover,tournament_select,200,25,0.01,0.1
449,26121,GA,int_nbr_one_day,10000,2,25,uniform_crossover,tournament_select,200,25,0.01,0.5
450,27488,GA,int_nbr_one_day,10000,2,25,uniform_crossover,tournament_select,200,5,0.05,0.1
451,27235,GA,int_nbr_one_day,10000,2,25,uniform_crossover,tournament_select,200,5,0.05,0.5
452,27055,GA,int_nbr_one_day,10000,2,25,uniform_crossover,tournament_select,200,10,0.05,0.1
453,26928,GA,int_nbr_one_day,10000,2,25,uniform_crossover,tournament_select,200,10,0.05,0.5
454,26007,GA,int_nbr_one_day,10000,2,25,uniform_crossover,tournament_select,200,25,0.05,0.1
455,26073,GA,int_nbr_one_day,10000,2,25,uniform_crossover,tournament_select,200,25,0.05,0.5
456,27162,GA,int_nbr_one_day,10000,2,50,uniform_crossover,tournament_select,200,5,0.01,0.1
457,27248,GA,int_nbr_one_day,10000,2,50,uniform_crossover,tournament_select,200,5,0.01,0.5
458,26448,GA,int_nbr_one_day,10000,2,50,uniform_crossover,tournament_select,200,10,0.01,0.1
459,26459,GA,int_nbr_one_day,10000,2,50,uniform_crossover,tournament_select,200,10,0.01,0.5
460,25760,GA,int_nbr_one_day,10000,2,50,uniform_crossover,tournament_select,200,25,0.01,0.1
461,25760,GA,int_nbr_one_day,10000,2,50,uniform_crossover,tournament_select,200,25,0.01,0.5
462,27387,GA,int_nbr_one_day,10000,2,50,uniform_crossover,tournament_select,200,5,0.05,0.1
463,27743,GA,int_nbr_one_day,10000,2,50,uniform_crossover,tournament_select,200,5,0.05,0.5
464,27108,GA,int_nbr_one_day,10000,2,50,uniform_crossover,tournament_select,200,10,0.05,0.1
465,27078,GA,int_nbr_one_day,10000,2,50,uniform_crossover,tournament_select,200,10,0.05,0.5
466,26356,GA,int_nbr_one_day,10000,2,50,uniform_crossover,tournament_select,200,25,0.05,0.1
467,26355,GA,int_nbr_one_day,10000,2,50,uniform_crossover,tournament_select,200,25,0.05,0.5
468,26983,GA,int_nbr_one_day,10000,2,100,uniform_crossover,tournament_select,200,5,0.01,0.1
469,26844,GA,int_nbr_one_day,10000,2,100,uniform_crossover,tournament_select,200,5,0.01,0.5
470,26670,GA,int_nbr_one_day,10000,2,100,uniform_crossover,tournament_select,200,10,0.01,0.1
471,26657,GA,int_nbr_one_day,10000,2,100,uniform_crossover,tournament_select,200,10,0.01,0.5
472,24515,GA,int_nbr_one_day,10000,2,100,uniform_crossover,tournament_select,200,25,0.01,0.1
473,24516,GA,int_nbr_one_day,10000,2,100,uniform_crossover,tournament_select,200,25,0.01,0.5
474,26329,GA,int_nbr_one_day,10000,2,100,uniform_crossover,tournament_select,200,5,0.05,0.1
475,26683,GA,int_nbr_one_day,10000,2,100,uniform_crossover,tournament_select,200,5,0.05,0.5
476,26734,GA,int_nbr_one_day,10000,2,100,uniform_crossover,tournament_select,200,10,0.05,0.1
477,26979,GA,int_nbr_one_day,10000,2,100,uniform_crossover,tournament_select,200,10,0.05,0.5
478,25382,GA,int_nbr_one_day,10000,2,100,uniform_crossover,tournament_select,200,25,0.05,0.1
479,25298,GA,int_nbr_one_day,10000,2,100,uniform_crossover,tournament_select,200,25,0.05,0.5
480,26971,GA,int_nbr_one_day,10000,2,5,uniform_crossover,tournament_select,500,5,0.01,0.1
481,27041,GA,int_nbr_one_day,10000,2,5,uniform_crossover,tournament_select,500,5,0.01,0.5
482,27939,GA,int_nbr_one_day,10000,2,5,uniform_crossover,tournament_select,500,10,0.01,0.1
483,27998,GA,int_nbr_one_day,10000,2,5,uniform_crossover,tournament_select,500,10,0.01,0.5
484,27445,GA,int_nbr_one_day,10000,2,5,uniform_crossover,tournament_select,500,25,0.01,0.1
485,27445,GA,int_nbr_one_day,10000,2,5,uniform_crossover,tournament_select,500,25,0.01,0.5
486,27261,GA,int_nbr_one_day,10000,2,5,uniform_crossover,tournament_select,500,5,0.05,0.1
487,27156,GA,int_nbr_one_day,10000,2,5,uniform_crossover,tournament_select,500,5,0.05,0.5
488,27472,GA,int_nbr_one_day,10000,2,5,uniform_crossover,tournament_select,500,10,0.05,0.1
489,27493,GA,int_nbr_one_day,10000,2,5,uniform_crossover,tournament_select,500,10,0.05,0.5
490,27326,GA,int_nbr_one_day,10000,2,5,uniform_crossover,tournament_select,500,25,0.05,0.1
491,27509,GA,int_nbr_one_day,10000,2,5,uniform_crossover,tournament_select,500,25,0.05,0.5
